PWY-8179	NA	NA	NA	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN
PWY66-385	NA	NA	NA	DIHYDROFOLATEREDUCT-RXN;THYMIDYLATESYN-RXN	DIHYDROFOLATEREDUCT-RXN;GLYOHMETRANS-RXN;THYMIDYLATESYN-RXN	DIHYDROFOLATEREDUCT-RXN;GLYOHMETRANS-RXN;THYMIDYLATESYN-RXN
PWY-6891	NA	NA		DXS-RXN;THIAZOLSYN2-RXN	DXS-RXN	
ARGININE-SYN4-PWY	NA	NA	NA	GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN	GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN	GLUTKIN-RXN;GLUTSEMIALDEHYDROG-RXN
GLUCONSUPER-PWY	NA			GLUCONOKIN-RXN		
PWY-3861	NA	NA	NA	RXN-14500	MANNPISOM-RXN	MANNPISOM-RXN
ARG-PRO-PWY	NA	NA	NA	SPONTPRO-RXN;PYRROLINECARBREDUCT-RXN	SPONTPRO-RXN;PYRROLINECARBREDUCT-RXN	SPONTPRO-RXN;PYRROLINECARBREDUCT-RXN
PWY-1722	NA	NA	NA	FORMATETHFLIG-RXN	FORMATETHFLIG-RXN	FORMATETHFLIG-RXN
PWY-5668	NA	NA	NA	PHOSPHAGLYPSYN-RXN	CARDIOLIPSYN-RXN;PHOSPHAGLYPSYN-RXN	CARDIOLIPSYN-RXN;PHOSPHAGLYPSYN-RXN
PWY-6142	NA	NA	NA	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;RXN0-5224;PEPCARBOX-RXN;TRIOSEPISOMERIZATION-RXN	PYRUFLAVREDUCT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PGLUCISOM-RXN;F16ALDOLASE-RXN;TRIOSEPISOMERIZATION-RXN	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;PGLUCISOM-RXN;RXN0-5224;PEPCARBOX-RXN;TRIOSEPISOMERIZATION-RXN
PWY-8174	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
PWY-6610	NA	NA	NA	HYPOXANPRIBOSYLTRAN-RXN;ADENPRIBOSYLTRAN-RXN	HYPOXANPRIBOSYLTRAN-RXN;ADENPRIBOSYLTRAN-RXN	HYPOXANPRIBOSYLTRAN-RXN;ADENPRIBOSYLTRAN-RXN
PWY-8047	NA	NA	NA	RXN-20481;RXN-20482	RXN-20481;RXN-20482	RXN-20481;RXN-20482
PWY0-1301	NA			ALPHAGALACTOSID-RXN		
PWY-5484	NA	NA	NA	2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;F16ALDOLASE-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513	6PFRUCTPHOS-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513	6PFRUCTPHOS-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;F16BDEPHOS-RXN;TRIOSEPISOMERIZATION-RXN;RXN-15513
PWY-5690	NA	NA	NA	CITSYN-RXN;RXN-14971;SUCCCOASYN-RXN	RXN-14971	CITSYN-RXN
PWY-7666	NA			RXN-16648		
PWY-2722	NA	NA	NA	GLUCOKIN-RXN	BETA-PHOSPHOGLUCOMUTASE-RXN;GLUCOKIN-RXN	GLUCOKIN-RXN
PWY-701	NA	NA	NA	RXN-15121;RXN-15123	RXN-15121;RXN-15123	RXN-15121;RXN-15123
PWY-6596	NA	NA	NA	XMPXAN-RXN;RXN-7607;IMP-DEHYDROG-RXN	IMP-DEHYDROG-RXN	XMPXAN-RXN;RXN-7607;IMP-DEHYDROG-RXN
PWY-7442	NA	NA	NA	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN
PWY-6164	NA	NA	NA	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN
PWY-6531	NA	NA	NA	RXN-14515	FRUCTOKINASE-RXN;MANNPDEHYDROG-RXN;RXN-14515	FRUCTOKINASE-RXN
PWY-5481	NA	NA	NA	L-LACTATE-DEHYDROGENASE-RXN	L-LACTATE-DEHYDROGENASE-RXN	L-LACTATE-DEHYDROGENASE-RXN
PWY-7684	NA	NA	NA	2.4.1.157-RXN	2.4.1.208-RXN;2.4.1.157-RXN	2.4.1.208-RXN;2.4.1.157-RXN
PWY0-1335	NA	NA	NA	NADH-DEHYDROG-A-RXN	NADH-DEHYDROG-A-RXN	NADH-DEHYDROG-A-RXN
ALACAT2-PWY	NA	NA	NA	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN;DLACTDEHYDROGNAD-RXN	ALANINE-AMINOTRANSFERASE-RXN
PWY-5151	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
PWY-8178	NA	NA	NA	SEDOBISALDOL-RXN;1TRANSKETO-RXN;RIBULP3EPIM-RXN;RIB5PISOM-RXN;2TRANSKETO-RXN	SEDOBISALDOL-RXN;1TRANSKETO-RXN;RIBULP3EPIM-RXN;RIB5PISOM-RXN;2TRANSKETO-RXN	2TRANSKETO-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN;RIB5PISOM-RXN
PWY-5703	NA	NA	NA	RXN0-5222	RXN0-5222	RXN0-5222
PWY-8206		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8279		NA	NA		RXN-9531;RXN-9528;RXN-9514;4.2.1.59-RXN;RXN-9533;RXN-9540;RXN-9532;RXN-9655;RXN-9537;RXN-9527;RXN-9623;RXN-9518;RXN-9539;RXN-9523;RXN-9524;RXN-9535;RXN-9516;RXN-9520;4.2.1.58-RXN;RXN-9536;4.2.1.61-RXN	RXN-9533;RXN-9655
PWY-7586		NA	NA		MANNPISOM-RXN	MANNPISOM-RXN
ASPARAGINE-BIOSYNTHESIS		NA			ASNSYNB-RXN	
PWY-8241		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8218		NA	NA		GLCNACPTRANS-RXN	RXN-14559;GLCNACPTRANS-RXN
PWY-8242		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
GALACTARDEG-PWY		NA	NA		GKI-RXN;TSA-REDUCT-RXN	GKI-RXN
PWY-5517		NA			RXN-14809	
PWY-6174		NA	NA		IPPISOM-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-7401		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-4181		NA			RXN-6702	
PWY0-1303		NA			LYSDECARBOX-RXN	
PWY-6583		NA			PYRUFLAVREDUCT-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-7626		NA			RXN-16285	
PWY-7174		NA	NA		O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN
PWY-5757		NA			RXN-9010	
PWY-1801		NA	NA		S-FORMYLGLUTATHIONE-HYDROLASE-RXN	RXN-2961
HEXPPSYN-PWY		NA			TRANS-PENTAPRENYLTRANSFERASE-RXN	
PWY-8252		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7179-1		NA	NA		DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN
PWY-7685		NA			RXN-16819	
PWY-6717		NA			3.2.1.37-RXN	
PWY-7887		NA	NA		RXN-18693	RXN-18693
PWY-8324		NA			TAGAALDOL-RXN	
GLUDEG-I-PWY		NA	NA		GLUTDECARBOX-RXN	GLUTDECARBOX-RXN
PWY-5972		NA			RXN-9623	
PWY3DJ-11470		NA			RXN-9623	
PWY-6214		NA	NA		RXN-8529	RXN-8529
PWY-6588		NA			PYRUFLAVREDUCT-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6679		NA	NA		ACETYL-COA-CARBOXYLTRANSFER-RXN	ACETYL-COA-CARBOXYLTRANSFER-RXN
PWY-7310		NA			KDPGALDOL-RXN	
PWY0-1601		NA			LYSDECARBOX-RXN	
PWY-7663		NA	NA		RXN-16632;RXN-16630;RXN-16631;RXN-16629	RXN-16630;RXN-16631;RXN-16629
PWY-7216		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6375		NA			LYSDECARBOX-RXN	
PWY-5177		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6859		NA	NA		IPPISOM-RXN;GPPSYN-RXN;FPPSYN-RXN	GPPSYN-RXN;FPPSYN-RXN
PWY0-1295		NA	NA		URPHOS-RXN;CYTIDEAM2-RXN	CYTIDEAM2-RXN
PWY-8260		NA			3.6.3.16-RXN	
PWY0-1568		NA			RXN0-5266	
PWY-6328		NA			LYSDECARBOX-RXN	
SUCROSEUTIL2-PWY		NA	NA		FRUCTOKINASE-RXN	FRUCTOKINASE-RXN
PWY-6556		NA	NA		CYTIDEAM2-RXN	CYTIDEAM2-RXN
PWY-8321		NA			ISOCHORSYN-RXN	
PWY-6148		NA	NA		H2NEOPTERINALDOL-RXN	H2NEOPTERINALDOL-RXN;RXN-15733
PWY-7181		NA	NA		THYM-PHOSPH-RXN;URA-PHOSPH-RXN;CYTIDEAM-RXN	CYTIDEAM-RXN
PWY-7420		NA			RXN-15089;RXN-15088	
PWY-6381		NA			LYSDECARBOX-RXN	
PWY-7870		NA	NA		SERINE-O-ACETTRAN-RXN	SERINE-O-ACETTRAN-RXN
CYSTSYN-PWY		NA	NA		ACSERLY-RXN;SERINE-O-ACETTRAN-RXN	ACSERLY-RXN;SERINE-O-ACETTRAN-RXN
PWY-6883		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6654		NA	NA		2-DEHYDROPANTOATE-REDUCT-RXN	2-DEHYDROPANTOATE-REDUCT-RXN
PWY66-430		NA	NA		RXN-9520;4.2.1.58-RXN;RXN-9518;RXN-9532;RXN-9528;RXN-9514;4.2.1.59-RXN;RXN-9536;RXN-9655;RXN-9524;RXN-9533;RXN-9537	RXN-9533;RXN-9655
PWY-5123		NA	NA		GPPSYN-RXN;FPPSYN-RXN	GPPSYN-RXN;FPPSYN-RXN
PWY-735		NA	NA		RXN-745	RXN-745;RXN-10708
PWY-6961		NA			RIBULPEPIM-RXN	
PWY-8032		NA	NA		PABASYN-RXN	PABASYN-RXN
PWY0-461		NA			LYSDECARBOX-RXN	
PWY-7459		NA			BETA-PHOSPHOGLUCOMUTASE-RXN	
PWY-5483		NA			PYRUFLAVREDUCT-RXN	
ACETOACETATE-DEG-PWY		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-7006		NA	NA		RXN-8529	RXN-8529
PWY-7736		NA	NA		GPPSYN-RXN;FPPSYN-RXN	GPPSYN-RXN;FPPSYN-RXN
PWY-8250		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
FASYN-INITIAL-PWY		NA			PWY-4381;3-OXOACYL-ACP-SYNTH-BASE-RXN	
PWY-5512		NA			UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	
PWY0-42		NA	NA		2-METHYLCITRATE-SYNTHASE-RXN	2-METHYLCITRATE-SYNTHASE-RXN
PWY-8234		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY1-3		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-8071		NA	NA		SERINE-O-ACETTRAN-RXN	SERINE-O-ACETTRAN-RXN
ARABCAT-PWY		NA			RXN-14809;ARABISOM-RXN;RXN0-5116;RIBULPEPIM-RXN	
PWY-5419		NA	NA		RXN-8529	CATECHOL-23-DIOXYGENASE-RXN;RXN-8529
PWY-6857		NA			RXN-12575	
PWY-6478		NA			RXN-11364	
PWY-5468		NA			LYSDECARBOX-RXN	
PWY0-541		NA			2.1.1.79-RXN	
PWY-8235		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7094		NA			RXN-13617	
PWY-5344		NA	NA		ACETYLHOMOSER-CYS-RXN	ACETYLHOMOSER-CYS-RXN
PWY-8222		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7274		NA	NA		SERINE-O-ACETTRAN-RXN	SERINE-O-ACETTRAN-RXN
PWY-6876		NA			PYRUFLAVREDUCT-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY0-1296		NA	NA		INOPHOSPHOR-RXN;RXN0-5199;ADENODEAMIN-RXN;PPENTOMUT-RXN;XANTHOSINEPHOSPHORY-RXN;ADENPHOSPHOR-RXN	INOPHOSPHOR-RXN;RXN0-5199;ADENODEAMIN-RXN;PPENTOMUT-RXN;XANTHOSINEPHOSPHORY-RXN;ADENPHOSPHOR-RXN
PWY-7524		NA	NA		IPPISOM-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-6376		NA			LYSDECARBOX-RXN	
PWY-4621		NA			RXN-21019;RXN-22315;RXN-982	
PWY-8208		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-6406		NA			ISOCHORSYN-RXN	
PWY-7820		NA			UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	
PWY-8209		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY8J2-1		NA			RXN8J2-1	
PWY-8224		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY2DNV-5		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-5971		NA	NA		RXN-9658;RXN-9531;RXN-9528;RXN-9514;4.2.1.59-RXN;RXN-9533;RXN-9540;RXN-9532;RXN-16393;RXN-9655;RXN-9537;RXN-9659;RXN-9527;RXN-9623;RXN-9518;RXN-9539;RXN-9661;RXN-9657;RXN-9523;RXN-9524;RXN-9535;RXN-9516;RXN-9520;4.2.1.58-RXN;RXN-9662;RXN-9660;RXN-9536;RXN-9663;4.2.1.61-RXN	RXN-9533;RXN-9655
PWY-5837		NA			RXN-9310;ISOCHORSYN-RXN;2.5.1.64-RXN;NAPHTHOATE-SYN-RXN;O-SUCCINYLBENZOATE-COA-SYN-RXN;O-SUCCINYLBENZOATE-COA-LIG-RXN	
ASPARAGINE-DEG1-PWY		NA	NA		ASPARAGHYD-RXN	ASPARAGHYD-RXN
PWY-7205		NA	NA		RXN-11832	RXN-11832;CDPKIN-RXN
PWY-7539		NA	NA		H2NEOPTERINALDOL-RXN	H2NEOPTERINALDOL-RXN;H2PTERIDINEPYROPHOSPHOKIN-RXN
P142-PWY		NA			PWY0-1312;PYRUFLAVREDUCT-RXN	
PWY-5600		NA			PWY0-1312;PYRUFLAVREDUCT-RXN	
PWY-7721		NA	NA		FPPSYN-RXN	FPPSYN-RXN
PWY-8257		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7096		NA			RXN-17126	
PWY-8232		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
MANNCAT-PWY		NA	NA		MANNPISOM-RXN;TRANS-RXN-165	MANNPISOM-RXN;TRANS-RXN-165
PWY3O-450		NA			CHOLINE-KINASE-RXN	
PWY-4202		NA			RXN-21019	
PWY-5966-1		NA	NA		ACETYL-COA-CARBOXYLTRANSFER-RXN	ACETYL-COA-CARBOXYLTRANSFER-RXN
PWY-6461		NA			RXN-11342	
PWY0-1275		NA			RXN0-5098	
PWY-7009		NA	NA		RXN-8529	RXN-8529
PWY-6952		NA			GLYCPDIESTER-RXN	
PWY-8207		NA	NA		GLCNACPTRANS-RXN;UDPGLCNACEPIM-RXN	GLCNACPTRANS-RXN
PWY-5807		NA			TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	
MENAQUINONESYN-PWY		NA			ADOMET-DMK-METHYLTRANSFER-RXN	
MALTOSECAT-PWY		NA			BETA-PHOSPHOGLUCOMUTASE-RXN;MALTOSE-PHOSPHORYLASE-RXN	
LACTOSECAT-PWY		NA	NA		TAGAKIN-RXN;LACTOSE-6-PHOSPHATE-ISOMERASE-RXN;LACTOSE6P-HYDROXY-RXN;TAGAALDOL-RXN	TAGAKIN-RXN
HEME-BIOSYNTHESIS-II		NA	NA		PROTOHEMEFERROCHELAT-RXN	PROTOHEMEFERROCHELAT-RXN
PWY0-301		NA	NA		RXN0-2461;RIBULPEPIM-RXN	RXN0-5214
PWY-7782		NA			CHOLINE-KINASE-RXN	
PWY-5074		NA	NA		HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
PWY-7182		NA	NA		GPPSYN-RXN	GPPSYN-RXN
HEME-BIOSYNTHESIS-II-1		NA	NA		PROTOHEMEFERROCHELAT-RXN	PROTOHEMEFERROCHELAT-RXN
PWY-6454		NA			DLACTDEHYDROGNAD-RXN	
PWY-8221		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7335		NA			UDPGLCNACEPIM-RXN	
2ASDEG-PWY		NA	NA		RXN-8529	RXN-8529
PWY-7545		NA			RXN0-5266	
GLYSYN-PWY		NA	NA		GLYOHMETRANS-RXN	GLYOHMETRANS-RXN
PWY-6303		NA			RXN-10711	
PWY1G-0		NA	NA		RXN1G-4	RXN1G-4
PWY-7102		NA	NA		IPPISOM-RXN;GPPSYN-RXN;FPPSYN-RXN	GPPSYN-RXN;FPPSYN-RXN
PWY-7571		NA	NA		HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-8329		NA			RXN-14809	
PWY-7480		NA	NA		RXN-8529	RXN-8529
MANNIDEG-PWY		NA			MANNPDEHYDROG-RXN	
PWY-7378		NA			THREOSPON-RXN	
PWY-6543		NA	NA		PABASYN-RXN	PABASYN-RXN
PWY-3661-1		NA	NA		GLYOHMETRANS-RXN	GLYOHMETRANS-RXN
HEMESYN2-PWY		NA	NA		PROTOHEMEFERROCHELAT-RXN	PROTOHEMEFERROCHELAT-RXN
PWY-6894		NA			RXN-12611	
PWY-2721		NA			BETA-PHOSPHOGLUCOMUTASE-RXN;2.4.1.216-RXN	
PWY-8253		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7536		NA			RXN-15715;RXN-15714	
PWY-6908		NA	NA		THI-P-SYN-RXN;THIAMIN-PYROPHOSPHOKINASE-RXN	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-6893		NA			RXN-12610	
PWY-8132		NA	NA		O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN
PWY-8251		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8220		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY0-1305		NA	NA		GLUTDECARBOX-RXN	GLUTDECARBOX-RXN
PWY0-862		NA	NA		RXN-9655	RXN0-2142;5.3.3.14-RXN;RXN0-2141;RXN-9655;RXN0-2144
P162-PWY		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY3O-1743		NA	NA		MANNPISOM-RXN	MANNPISOM-RXN
PWY-7905		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7886		NA			CHOLINE-KINASE-RXN	
PWY-7509		NA	NA		RXN-8141	RXN-8141
PWY-4261		NA			GLYCEROL-KIN-RXN	
PWY-7425		NA			RXN-14536	
PWY-8212		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-5523		NA			FMNREDUCT-RXN	
PWY-5532		NA	NA		RXN0-5199;URPHOS-RXN;RXN-8801;CYTIKIN-RXN;ADENPHOSPHOR-RXN	CYTIKIN-RXN;RXN0-5199;ADENPHOSPHOR-RXN
PWY-723		NA	NA		2-NITROPROPANE-DIOXYGENASE-RXN	2-NITROPROPANE-DIOXYGENASE-RXN
LIPAS-PWY		NA			RXN-7952	
PWY-6972		NA			TRANS-RXN-220	
PWY-8011		NA	NA		SERINE--PYRUVATE-AMINOTRANSFERASE-RXN	HYDROXYPYRUVATE-REDUCTASE-RXN
PWY-7193		NA	NA		URIDINEKIN-RXN;CYTIDEAM2-RXN;CYTIKIN-RXN	URIDINEKIN-RXN;CYTIDEAM2-RXN;CYTIKIN-RXN
PWY-8060		NA			DEOXYRIBOSE-P-ALD-RXN	
PWY-6863		NA			PYRUFLAVREDUCT-RXN;RXN-12565;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-2301		NA	NA		MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
PWY-7119		NA			RXN-9623	
PWY-8101		NA			3.6.3.16-RXN	
GLUCARDEG-PWY		NA	NA		GKI-RXN;TSA-REDUCT-RXN	GKI-RXN
PWY-8274		NA			DLACTDEHYDROGNAD-RXN	
PWY-8051		NA			RXN-20556	
PWY-922		NA	NA		PHOSPHOMEVALONATE-KINASE-RXN;IPPISOM-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	PHOSPHOMEVALONATE-KINASE-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-7388		NA			RXN-9520;4.2.1.58-RXN;3-OXOACYL-ACP-SYNTH-BASE-RXN;RXN-9518;RXN-9514;4.2.1.59-RXN;RXN-9523;RXN-9524;RXN-9516	
PWY-5645		NA	NA		RXN-10245	RXN-10245
PWY-6421		NA			3.6.3.16-RXN;RXN-11187	
PWY-8219		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8205		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
GLYCOLATEMET-PWY		NA	NA		RXN0-5289;GKI-RXN	GKI-RXN
PWY-8266		NA			RXN-21019	
PWY-7530		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-7709		NA	NA		GPPSYN-RXN	GPPSYN-RXN
PWY-5741		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-8125		NA	NA		IPPISOM-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-8236		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
GLYCEROLMETAB-PWY		NA	NA		2.7.1.121-RXN	GLYCDEH-RXN
PWY-7179		NA	NA		DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;DEOXYADENPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;DEOXYADENPHOSPHOR-RXN;ADDALT-RXN
GLYSYN-ALA-PWY		NA			ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	
CENTFERM-PWY		NA			PYRUFLAVREDUCT-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-7664		NA	NA		RXN-9533	RXN-16625;RXN-16622;RXN-16626;RXN-16614;RXN-16621;RXN-16619;RXN-16616;RXN-16623;RXN-16627;RXN-9533;RXN-16615
PWY-6686		NA	NA		RXN-12039	RXN-12039
PWY-8244		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-8272		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
ENTNER-DOUDOROFF-PWY		NA			KDPGALDOL-RXN	
PWY0-1300		NA	NA		GKI-RXN	GKI-RXN
PWY-7141		NA	NA		GPPSYN-RXN	GPPSYN-RXN
PWY-8230		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY0-1337		NA			RXN-17778;RXN-17782;RXN-13617;ACETYL-COA-ACETYLTRANSFER-RXN;RXN-9644;RXN-14277;RXN-12565;RXN-14274;RXN-14394	
PWY-6001		NA			RXN-9644	
PWY-5676		NA			PWY0-1312;ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6898		NA	NA		THIAMIN-PYROPHOSPHOKINASE-RXN	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-8259		NA			RXN-982	
PWY-8275		NA			PYRUFLAVREDUCT-RXN	
PWY-7295		NA			RXN-14809	
PWY-5901		NA			ISOCHORSYN-RXN	
PWY-6336		NA	NA		RXN-8529	RXN-8529
PWY-6611		NA	NA		ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN
PWY-3881		NA	NA		MANNPISOM-RXN	MANNPISOM-RXN
PWY-6722		NA	NA		RXN0-5055	RXN0-5055
DETOX1-PWY		NA	NA		SUPEROX-DISMUT-RXN	SUPEROX-DISMUT-RXN
ECASYN-PWY		NA	NA		GLCNACPTRANS-RXN	GLCNACPTRANS-RXN
PWY-5122		NA	NA		GPPSYN-RXN	GPPSYN-RXN
PWY-8204		NA	NA		GLCNACPTRANS-RXN;UDPGLCNACEPIM-RXN	GLCNACPTRANS-RXN
PWY-7778		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-8237		NA	NA		GLCNACPTRANS-RXN;UDPGLCNACEPIM-RXN	GLCNACPTRANS-RXN
ARGDEGRAD-PWY		NA			CITRULLINE-DEG-PWY;ARGININE-DEIMINASE-RXN	
PWY-7180		NA	NA		DEOXYRIBOSE-P-ALD-RXN;D-PPENTOMUT-RXN	D-PPENTOMUT-RXN
P621-PWY		NA	NA		3.5.2.12-RXN	3.5.2.12-RXN
PWY-7391		NA	NA		PHOSPHOMEVALONATE-KINASE-RXN;IPPISOM-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	PHOSPHOMEVALONATE-KINASE-RXN;HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY66-368		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY66-367		NA	NA		HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
PWY-7224		NA	NA		DEOXYGUANOSINE-KINASE-RXN	DADPKIN-RXN;DGDPKIN-RXN
PWY-4942		NA			RXN-7421	
PWY-5844		NA			RXN-9205	
PWY-7779		NA			ACETYL-COA-ACETYLTRANSFER-RXN	
PWY-6907		NA	NA		RXN-12610;THIAMIN-PYROPHOSPHOKINASE-RXN	THIAMIN-PYROPHOSPHOKINASE-RXN
LYXMET-PWY		NA			RIBULPEPIM-RXN	
PWY-5147		NA			RXN-9644	
